2.66,6.0,6.0
2.67,6.0,6.0
2.68,6.0,6.0
2.69,6.0,6.0
2.7,6.0,6.0
2.71,6.0,6.0
2.72,6.0,6.0
2.73,6.0,6.0
2.74,6.0,6.0
2.75,6.0,6.0
2.7600000000000002,6.0,6.0
2.77,6.0,6.0
2.7800000000000002,6.0,6.0
2.79,6.0,6.0
2.8000000000000003,6.0,6.0
2.81,6.0,6.0
2.82,6.0,6.0
2.83,6.0,6.0
2.84,6.0,6.0
2.85,6.0,6.0
2.86,6.0,6.0
2.87,6.0,6.0
2.88,6.0,6.0
2.89,6.0,6.0
2.9,6.0,6.0
2.91,6.0,6.0
2.92,6.0,6.0
2.93,6.0,6.0
2.94,6.0,6.0
2.95,6.0,6.0
2.96,6.0,6.0
2.97,6.0,6.0
2.98,6.0,6.0
2.99,6.0,6.0
3.0,6.0,6.0
3.0100000000000002,6.0,6.0
3.02,6.0,6.0
3.0300000000000002,6.0,6.0
3.04,6.0,6.0
3.0500000000000003,6.0,6.0
3.06,6.0,6.0
3.0700000000000003,6.0,6.0
3.08,6.0,6.0
3.09,6.0,6.0
3.1,6.0,6.0
3.11,6.0,6.0
3.12,6.0,6.0
3.13,6.0,6.0
3.14,6.0,6.0
3.15,6.0,6.0
3.16,6.0,6.0
3.17,6.0,6.0
3.18,6.0,6.0
3.19,6.0,6.0
3.2,6.0,6.0
3.21,6.0,6.0
3.22,6.0,6.0
3.23,6.0,6.0
3.24,6.0,6.0
3.25,6.0,6.0
3.2600000000000002,6.0,6.0
3.27,6.0,6.0
3.2800000000000002,6.0,6.0
3.29,6.0,6.0
3.3000000000000003,6.0,6.0
3.31,6.0,6.0
3.3200000000000003,6.0,6.0
3.33,6.0,6.0
3.34,6.0,6.0
3.35,6.0,6.0
3.36,6.0,6.0
3.37,6.0,6.0
3.38,6.0,6.0
3.39,6.0,6.0
3.4,6.0,6.0
3.41,6.0,6.0
3.42,6.0,6.0
3.43,6.0,6.0
3.44,6.0,6.0
3.45,6.0,6.0
3.46,6.0,6.0
3.47,6.0,6.0
3.48,6.0,6.0
3.49,6.0,6.0
3.5,6.0,6.0
3.5100000000000002,6.0,6.0
3.52,6.0,6.0
3.5300000000000002,6.0,6.0
3.54,6.0,6.0
3.5500000000000003,6.0,6.0
3.56,6.0,6.0
3.5700000000000003,6.0,6.0
3.58,6.0,6.0
3.59,6.0,6.0
3.6,6.0,6.0
3.61,6.0,6.0
3.62,6.0,6.0
3.63,6.0,6.0
3.64,6.0,6.0
3.65,6.0,6.0
3.66,6.0,6.0
3.67,6.0,6.0
3.68,6.0,6.0
3.69,6.0,6.0
3.7,6.0,6.0
3.71,6.0,6.0
3.72,6.0,6.0
3.73,6.0,6.0
3.74,6.0,6.0
3.75,6.0,6.0
3.7600000000000002,6.0,6.0
3.77,6.0,6.0
3.7800000000000002,6.0,6.0
3.79,6.0,6.0
3.8000000000000003,6.0,6.0
3.81,6.0,6.0
3.8200000000000003,6.0,6.0
3.83,6.0,6.0
3.84,6.0,6.0
3.85,6.0,6.0
3.86,6.0,6.0
3.87,6.0,6.0
3.88,6.0,6.0
3.89,6.0,6.0
3.9,6.0,6.0
3.91,6.0,6.0
3.92,6.0,6.0
3.93,6.0,6.0
3.94,6.0,6.0
3.95,6.0,6.0
3.96,6.0,6.0
3.97,6.0,6.0
3.98,6.0,6.0
3.99,6.0,6.0
4.0,6.0,6.0
4.01,6.0,6.0
4.0200000000000005,6.0,6.0
4.03,6.0,6.0
4.04,6.0,6.0
4.05,6.0,6.0
4.0600000000000005,6.0,6.0
4.07,6.0,6.0
4.08,6.0,6.0
4.09,6.0,6.0
4.1,6.0,6.0
4.11,6.0,6.0
4.12,6.0,6.0
4.13,6.0,6.0
4.14,6.0,6.0
4.15,6.0,6.0
4.16,6.0,6.0
4.17,6.0,6.0
4.18,6.0,6.0
4.19,6.0,6.0
4.2,6.0,6.0
4.21,6.0,6.0
4.22,6.0,6.0
4.23,6.0,6.0
4.24,6.0,6.0
4.25,6.0,6.0
4.26,6.0,6.0
4.2700000000000005,6.0,6.0
4.28,6.0,6.0
4.29,6.0,6.0
4.3,6.0,6.0
4.3100000000000005,6.0,6.0
4.32,6.0,6.0
4.33,6.0,6.0
4.34,6.0,6.0
4.3500000000000005,6.0,6.0
4.36,6.0,6.0
4.37,6.0,6.0
4.38,6.0,6.0
4.39,6.0,6.0
4.4,6.0,6.0
4.41,6.0,6.0
4.42,6.0,6.0
4.43,6.0,6.0
4.44,6.0,6.0
4.45,6.0,6.0
4.46,6.0,6.0
4.47,6.0,6.0
4.48,6.0,6.0
4.49,6.0,6.0
4.5,6.0,6.0
4.51,6.0,6.0
4.5200000000000005,6.0,6.0
4.53,6.0,6.0
4.54,6.0,6.0
4.55,6.0,6.0
4.5600000000000005,6.0,6.0
4.57,6.0,6.0
4.58,6.0,6.0
4.59,6.0,6.0
4.6000000000000005,6.0,6.0
4.61,6.0,6.0
4.62,6.0,6.0
4.63,6.0,6.0
4.64,6.0,6.0
4.65,6.0,6.0
4.66,6.0,6.0
4.67,6.0,6.0
4.68,6.0,6.0
4.69,6.0,6.0
4.7,6.0,6.0
4.71,6.0,6.0
4.72,6.0,6.0
4.73,6.0,6.0
4.74,6.0,6.0
4.75,6.0,6.0
4.76,6.0,6.0
4.7700000000000005,6.0,6.0
4.78,6.0,6.0
4.79,6.0,6.0
4.8,6.0,6.0
4.8100000000000005,6.0,6.0
4.82,6.0,6.0
4.83,6.0,6.0
4.84,6.0,6.0
4.8500000000000005,6.0,6.0
4.86,6.0,6.0
4.87,6.0,6.0
4.88,6.0,6.0
4.89,6.0,6.0
4.9,6.0,6.0
4.91,6.0,6.0
4.92,6.0,6.0
4.93,6.0,6.0
4.94,6.0,6.0
4.95,6.0,6.0
4.96,6.0,6.0
4.97,6.0,6.0
4.98,6.0,6.0
4.99,6.0,6.0
5.0,6.0,2.9499999999999993
5.01,6.0,2.9499999999999993
5.0200000000000005,6.0,2.9499999999999993
5.03,6.0,2.9499999999999993
5.04,6.0,2.9499999999999993
5.05,6.0,2.9499999999999993
5.0600000000000005,6.0,2.9499999999999993
5.07,6.0,2.9499999999999993
5.08,6.0,2.9499999999999993
5.09,6.0,2.9499999999999993
5.1000000000000005,6.0,2.9499999999999993
5.11,6.0,2.9499999999999993
5.12,6.0,2.9499999999999993
5.13,6.0,2.9499999999999993
5.14,6.0,2.9499999999999993
5.15,6.0,2.9499999999999993
5.16,6.0,2.9499999999999993
5.17,6.0,2.9499999999999993
5.18,6.0,2.9499999999999993
5.19,6.0,2.9499999999999993
5.2,6.0,2.9499999999999993
5.21,6.0,2.9499999999999993
5.22,6.0,2.9499999999999993
5.23,6.0,2.9499999999999993
5.24,6.0,2.9499999999999993
5.25,6.0,2.9499999999999993
5.26,6.0,2.9499999999999993
5.2700000000000005,6.0,2.9499999999999993
5.28,6.0,2.9499999999999993
5.29,6.0,2.9499999999999993
5.3,6.0,2.9499999999999993
5.3100000000000005,6.0,2.9499999999999993
5.32,6.0,2.9499999999999993
5.33,6.0,2.9499999999999993
5.34,6.0,2.9499999999999993
5.3500000000000005,6.0,2.9499999999999993
5.36,6.0,2.9499999999999993
5.37,6.0,2.9499999999999993
5.38,6.0,2.9499999999999993
5.39,6.0,2.9499999999999993
5.4,6.0,2.9499999999999993
5.41,6.0,2.9499999999999993
5.42,6.0,2.9499999999999993
5.43,6.0,2.9499999999999993
5.44,6.0,2.9499999999999993
5.45,6.0,2.9499999999999993
5.46,6.0,2.9499999999999993
5.47,6.0,2.9499999999999993
5.48,6.0,2.9499999999999993
5.49,6.0,2.9499999999999993
5.5,6.0,2.9499999999999993
5.51,6.0,2.9499999999999993
5.5200000000000005,6.0,2.9499999999999993
5.53,6.0,2.9499999999999993
5.54,6.0,2.9499999999999993
5.55,6.0,2.9499999999999993
5.5600000000000005,6.0,2.9499999999999993
5.57,6.0,2.9499999999999993
5.58,6.0,2.9499999999999993
5.59,6.0,2.9499999999999993
5.6000000000000005,6.0,2.9499999999999993
5.61,6.0,2.9499999999999993
5.62,6.0,2.9499999999999993
5.63,6.0,2.9499999999999993
5.64,6.0,2.9499999999999993
5.65,6.0,2.9499999999999993
5.66,6.0,2.9499999999999993
5.67,6.0,2.9499999999999993
5.68,6.0,2.9499999999999993
5.69,6.0,2.9499999999999993
5.7,6.0,2.9499999999999993
5.71,6.0,2.9499999999999993
5.72,6.0,2.9499999999999993
5.73,6.0,2.9499999999999993
5.74,6.0,2.9499999999999993
5.75,6.0,2.9499999999999993
5.76,6.0,2.9499999999999993
5.7700000000000005,6.0,2.9499999999999993
5.78,6.0,2.9499999999999993
5.79,6.0,2.9499999999999993
5.8,6.0,2.9499999999999993
5.8100000000000005,6.0,2.9499999999999993
5.82,6.0,2.9499999999999993
5.83,6.0,2.9499999999999993
5.84,6.0,2.9499999999999993
5.8500000000000005,6.0,2.9499999999999993
5.86,6.0,2.9499999999999993
5.87,6.0,2.9499999999999993
5.88,6.0,2.9499999999999993
5.89,6.0,2.9499999999999993
5.9,6.0,2.9499999999999993
5.91,6.0,2.9499999999999993
5.92,6.0,2.9499999999999993
5.93,6.0,2.9499999999999993
5.94,6.0,2.9499999999999993
5.95,6.0,2.9499999999999993
5.96,6.0,2.9499999999999993
5.97,6.0,2.9499999999999993
5.98,6.0,2.9499999999999993
5.99,6.0,2.9499999999999993
6.0,6.0,2.9499999999999993
6.01,6.0,2.9499999999999993
6.0200000000000005,6.0,2.9499999999999993
6.03,6.0,2.9499999999999993
6.04,6.0,2.9499999999999993
6.05,6.0,2.9499999999999993
6.0600000000000005,6.0,2.9499999999999993
6.07,6.0,2.9499999999999993
6.08,6.0,2.9499999999999993
6.09,6.0,2.9499999999999993
6.1000000000000005,6.0,2.9499999999999993
6.11,6.0,2.9499999999999993
6.12,6.0,2.9499999999999993
6.13,6.0,2.9499999999999993
6.140000000000001,6.0,2.9499999999999993
6.15,6.0,2.9499999999999993
6.16,6.0,2.9499999999999993
6.17,6.0,2.9499999999999993
6.18,6.0,2.9499999999999993
6.19,6.0,2.9499999999999993
6.2,6.0,2.9499999999999993
6.21,6.0,2.9499999999999993
6.22,6.0,2.9499999999999993
6.23,6.0,2.9499999999999993
6.24,6.0,2.9499999999999993
6.25,6.0,2.9499999999999993
6.26,6.0,2.9499999999999993
6.2700000000000005,6.0,2.9499999999999993
6.28,6.0,2.9499999999999993
6.29,6.0,2.9499999999999993
6.3,6.0,2.9499999999999993
6.3100000000000005,6.0,2.9499999999999993
6.32,6.0,2.9499999999999993
6.33,6.0,2.9499999999999993
6.34,6.0,2.9499999999999993
6.3500000000000005,6.0,2.9499999999999993
6.36,6.0,2.9499999999999993
6.37,6.0,2.9499999999999993
6.38,6.0,2.9499999999999993
6.390000000000001,6.0,2.9499999999999993
6.4,6.0,2.9499999999999993
6.41,6.0,2.9499999999999993
6.42,6.0,2.9499999999999993
6.43,6.0,2.9499999999999993
6.44,6.0,2.9499999999999993
6.45,6.0,2.9499999999999993
6.46,6.0,2.9499999999999993
6.47,6.0,2.9499999999999993
6.48,6.0,2.9499999999999993
6.49,6.0,2.9499999999999993
6.5,6.0,2.9499999999999993
6.51,6.0,2.9499999999999993
6.5200000000000005,6.0,2.9499999999999993
6.53,6.0,2.9499999999999993
6.54,6.0,2.9499999999999993
6.55,6.0,2.9499999999999993
6.5600000000000005,6.0,2.9499999999999993
6.57,6.0,2.9499999999999993
6.58,6.0,2.9499999999999993
6.59,6.0,2.9499999999999993
6.6000000000000005,6.0,2.9499999999999993
6.61,6.0,2.9499999999999993
6.62,6.0,2.9499999999999993
6.63,6.0,2.9499999999999993
6.640000000000001,6.0,2.9499999999999993
6.65,6.0,2.9499999999999993
6.66,6.0,2.9499999999999993
6.67,6.0,2.9499999999999993
6.68,6.0,2.9499999999999993
6.69,6.0,2.9499999999999993
6.7,6.0,2.9499999999999993
6.71,6.0,2.9499999999999993
6.72,6.0,2.9499999999999993
6.73,6.0,2.9499999999999993
6.74,6.0,2.9499999999999993
6.75,6.0,2.9499999999999993
6.76,6.0,2.9499999999999993
6.7700000000000005,6.0,2.9499999999999993
6.78,6.0,2.9499999999999993
6.79,6.0,2.9499999999999993
6.8,6.0,2.9499999999999993
6.8100000000000005,6.0,2.9499999999999993
6.82,6.0,2.9499999999999993
6.83,6.0,2.9499999999999993
6.84,6.0,2.9499999999999993
6.8500000000000005,6.0,2.9499999999999993
6.86,6.0,2.9499999999999993
6.87,6.0,2.9499999999999993
6.88,6.0,2.9499999999999993
6.890000000000001,6.0,2.9499999999999993
6.9,6.0,2.9499999999999993
6.91,6.0,2.9499999999999993
6.92,6.0,2.9499999999999993
6.93,6.0,2.9499999999999993
6.94,6.0,2.9499999999999993
6.95,6.0,2.9499999999999993
6.96,6.0,2.9499999999999993
6.97,6.0,2.9499999999999993
6.98,6.0,2.9499999999999993
6.99,6.0,2.9499999999999993
7.0,6.0,2.9499999999999993
7.01,6.0,2.9499999999999993
7.0200000000000005,6.0,2.9499999999999993
7.03,6.0,2.9499999999999993
7.04,6.0,2.9499999999999993
7.05,6.0,2.9499999999999993
7.0600000000000005,6.0,2.9499999999999993
7.07,6.0,2.9499999999999993
7.08,6.0,2.9499999999999993
7.09,6.0,2.9499999999999993
7.1000000000000005,6.0,2.9499999999999993
7.11,6.0,2.9499999999999993
7.12,6.0,2.9499999999999993
7.13,6.0,2.9499999999999993
7.140000000000001,6.0,2.9499999999999993
7.15,6.0,2.9499999999999993
7.16,6.0,2.9499999999999993
7.17,6.0,2.9499999999999993
7.18,6.0,2.9499999999999993
7.19,6.0,2.9499999999999993
7.2,6.0,2.9499999999999993
7.21,6.0,2.9499999999999993
7.22,6.0,2.9499999999999993
7.23,6.0,2.9499999999999993
7.24,6.0,2.9499999999999993
7.25,6.0,2.9499999999999993
7.26,6.0,2.9499999999999993
7.2700000000000005,6.0,2.9499999999999993
7.28,6.0,2.9499999999999993
7.29,6.0,2.9499999999999993
7.3,6.0,2.9499999999999993
7.3100000000000005,6.0,2.9499999999999993
7.32,6.0,2.9499999999999993
7.33,6.0,2.9499999999999993
7.34,6.0,2.9499999999999993
7.3500000000000005,6.0,2.9499999999999993
7.36,6.0,2.9499999999999993
7.37,6.0,2.9499999999999993
7.38,6.0,2.9499999999999993
7.390000000000001,6.0,2.9499999999999993
7.4,6.0,2.9499999999999993
7.41,6.0,2.9499999999999993
7.42,6.0,2.9499999999999993
7.43,6.0,2.9499999999999993
7.44,6.0,2.9499999999999993
7.45,6.0,2.9499999999999993
7.46,6.0,2.9499999999999993
7.47,6.0,2.9499999999999993
7.48,6.0,2.9499999999999993
7.49,6.0,2.9499999999999993
7.5,6.0,2.9499999999999993
7.51,6.0,2.9499999999999993
7.5200000000000005,6.0,2.9499999999999993
7.53,6.0,2.9499999999999993
7.54,6.0,2.9499999999999993
7.55,6.0,2.9499999999999993
7.5600000000000005,6.0,2.9499999999999993
7.57,6.0,2.9499999999999993
7.58,6.0,2.9499999999999993
7.59,6.0,2.9499999999999993
7.6000000000000005,6.0,2.9499999999999993
7.61,6.0,2.9499999999999993
7.62,6.0,2.9499999999999993
7.63,6.0,2.9499999999999993
7.640000000000001,6.0,2.9499999999999993
7.65,6.0,2.9499999999999993
7.66,6.0,2.9499999999999993
7.67,6.0,2.9499999999999993
7.68,6.0,2.9499999999999993
7.69,6.0,2.9499999999999993
7.7,6.0,2.9499999999999993
7.71,6.0,2.9499999999999993
7.72,6.0,2.9499999999999993
7.73,6.0,2.9499999999999993
7.74,6.0,2.9499999999999993
7.75,6.0,2.9499999999999993
7.76,6.0,2.9499999999999993
7.7700000000000005,6.0,2.9499999999999993
7.78,6.0,2.9499999999999993
7.79,6.0,2.9499999999999993
7.8,6.0,2.9499999999999993
7.8100000000000005,6.0,2.9499999999999993
7.82,6.0,2.9499999999999993
7.83,6.0,2.9499999999999993
7.84,6.0,2.9499999999999993
7.8500000000000005,6.0,2.9499999999999993
7.86,6.0,2.9499999999999993
7.87,6.0,2.9499999999999993
7.88,6.0,2.9499999999999993
7.890000000000001,6.0,2.9499999999999993
7.9,6.0,2.9499999999999993
7.91,6.0,2.9499999999999993
7.92,6.0,2.9499999999999993
7.930000000000001,6.0,2.9499999999999993
7.94,6.0,2.9499999999999993
7.95,6.0,2.9499999999999993
7.96,6.0,2.9499999999999993
7.97,6.0,2.9499999999999993
7.98,6.0,2.9499999999999993
7.99,6.0,2.9499999999999993
8.0,6.0,2.9499999999999993
8.01,6.0,2.9499999999999993
8.02,6.0,2.9499999999999993
8.03,6.0,2.9499999999999993
8.040000000000001,6.0,2.9499999999999993
8.05,6.0,2.9499999999999993
8.06,6.0,2.9499999999999993
8.07,6.0,2.9499999999999993
8.08,6.0,2.9499999999999993
8.09,6.0,2.9499999999999993
8.1,6.0,2.9499999999999993
8.11,6.0,2.9499999999999993
8.120000000000001,6.0,2.9499999999999993
8.13,6.0,2.9499999999999993
8.14,6.0,2.9499999999999993
8.15,6.0,2.9499999999999993
8.16,6.0,2.9499999999999993
8.17,6.0,2.9499999999999993
8.18,6.0,2.9499999999999993
8.19,6.0,2.9499999999999993
8.2,6.0,2.9499999999999993
8.21,6.0,2.9499999999999993
8.22,6.0,2.9499999999999993
8.23,6.0,2.9499999999999993
8.24,6.0,2.9499999999999993
8.25,6.0,2.9499999999999993
8.26,6.0,2.9499999999999993
8.27,6.0,2.9499999999999993
8.28,6.0,2.9499999999999993
8.290000000000001,6.0,2.9499999999999993
8.3,6.0,2.9499999999999993
8.31,6.0,2.9499999999999993
8.32,6.0,2.9499999999999993
8.33,6.0,2.9499999999999993
8.34,6.0,2.9499999999999993
8.35,6.0,2.9499999999999993
8.36,6.0,2.9499999999999993
8.370000000000001,6.0,2.9499999999999993
8.38,6.0,2.9499999999999993
8.39,6.0,2.9499999999999993
8.4,6.0,2.9499999999999993
8.41,6.0,2.9499999999999993
8.42,6.0,2.9499999999999993
8.43,6.0,2.9499999999999993
8.44,6.0,2.9499999999999993
8.45,6.0,2.9499999999999993
8.46,6.0,2.9499999999999993
8.47,6.0,2.9499999999999993
8.48,6.0,2.9499999999999993
8.49,6.0,2.9499999999999993
8.5,6.0,2.9499999999999993
8.51,6.0,2.9499999999999993
8.52,6.0,2.9499999999999993
8.53,6.0,2.9499999999999993
8.540000000000001,6.0,2.9499999999999993
8.55,6.0,2.9499999999999993
8.56,6.0,2.9499999999999993
8.57,6.0,2.9499999999999993
8.58,6.0,2.9499999999999993
8.59,6.0,2.9499999999999993
8.6,6.0,2.9499999999999993
8.61,6.0,2.9499999999999993
8.620000000000001,6.0,2.9499999999999993
8.63,6.0,2.9499999999999993
8.64,6.0,2.9499999999999993
8.65,6.0,2.9499999999999993
8.66,6.0,2.9499999999999993
8.67,6.0,2.9499999999999993
8.68,6.0,2.9499999999999993
8.69,6.0,2.9499999999999993
8.700000000000001,6.0,2.9499999999999993
8.71,6.0,2.9499999999999993
8.72,6.0,2.9499999999999993
8.73,6.0,2.9499999999999993
8.74,6.0,2.9499999999999993
8.75,6.0,2.9499999999999993
8.76,6.0,2.9499999999999993
8.77,6.0,2.9499999999999993
8.78,6.0,2.9499999999999993
8.790000000000001,6.0,2.9499999999999993
8.8,6.0,2.9499999999999993
8.81,6.0,2.9499999999999993
8.82,6.0,2.9499999999999993
8.83,6.0,2.9499999999999993
8.84,6.0,2.9499999999999993
8.85,6.0,2.9499999999999993
8.86,6.0,2.9499999999999993
8.870000000000001,6.0,2.9499999999999993
8.88,6.0,2.9499999999999993
8.89,6.0,2.9499999999999993
8.9,6.0,2.9499999999999993
8.91,6.0,2.9499999999999993
8.92,6.0,2.9499999999999993
8.93,6.0,2.9499999999999993
8.94,6.0,2.9499999999999993
8.950000000000001,6.0,2.9499999999999993
8.96,6.0,2.9499999999999993
8.97,6.0,2.9499999999999993
8.98,6.0,2.9499999999999993
8.99,6.0,2.9499999999999993
9.0,6.0,2.9499999999999993
9.01,6.0,2.9499999999999993
9.02,6.0,2.9499999999999993
9.03,6.0,2.9499999999999993
9.040000000000001,6.0,2.9499999999999993
9.05,6.0,2.9499999999999993
9.06,6.0,2.9499999999999993
9.07,6.0,2.9499999999999993
9.08,6.0,2.9499999999999993
9.09,6.0,2.9499999999999993
9.1,6.0,2.9499999999999993
9.11,6.0,2.9499999999999993
9.120000000000001,6.0,2.9499999999999993
9.13,6.0,2.9499999999999993
9.14,6.0,2.9499999999999993
9.15,6.0,2.9499999999999993
9.16,6.0,2.9499999999999993
9.17,6.0,2.9499999999999993
9.18,6.0,2.9499999999999993
9.19,6.0,2.9499999999999993
9.200000000000001,6.0,2.9499999999999993
9.21,6.0,2.9499999999999993
9.22,6.0,2.9499999999999993
9.23,6.0,2.9499999999999993
9.24,6.0,2.9499999999999993
9.25,6.0,2.9499999999999993
9.26,6.0,2.9499999999999993
9.27,6.0,2.9499999999999993
9.28,6.0,2.9499999999999993
9.290000000000001,6.0,2.9499999999999993
9.3,6.0,2.9499999999999993
9.31,6.0,2.9499999999999993
9.32,6.0,2.9499999999999993
9.33,6.0,2.9499999999999993
9.34,6.0,2.9499999999999993
9.35,6.0,2.9499999999999993
